Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3160.58,Drogue,-1602.53,1431.58,2691.56,9.00,9.00,9.00,0.00,-11.69,8.73,2715.88,70620.43,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.71,-11.69,8.73,126.81,221.81,6.12,47.88,10.69,16.56,0.52,-0.56,0.55,0.33,-137.46,70.62,-58.22,0.00,0.00,0.00,-45.00,3,1,3,3
3160.59,Drogue,-1602.42,1431.62,2692.32,9.02,9.02,9.02,0.00,-10.18,9.27,2715.88,70620.43,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.08,-10.18,9.27,112.38,223.06,5.62,47.88,10.69,16.56,0.51,-0.56,0.57,0.31,-140.45,69.05,-62.37,0.00,0.00,0.00,-45.00,3,1,3,3
3160.60,Drogue,-1602.32,1431.67,2693.07,9.05,9.05,9.05,0.00,-8.74,8.28,2715.88,70620.43,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.80,-8.74,8.28,80.56,210.88,1.31,47.88,10.69,16.56,0.51,-0.57,0.58,0.30,-142.86,67.46,-65.80,0.00,0.00,0.00,-45.00,3,1,3,3
3160.61,Drogue,-1602.22,1431.71,2693.81,9.06,9.06,9.06,0.00,-7.90,8.86,2715.88,70620.43,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,0.94,-7.90,8.86,80.56,210.88,1.31,44.56,12.50,23.38,0.50,-0.57,0.59,0.28,-144.92,65.79,-68.76,0.00,0.00,0.00,-45.00,3,1,3,3
3160.62,Drogue,-1602.15,1431.74,2694.52,9.07,9.07,9.07,0.00,-9.85,9.76,2715.88,70620.43,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,0.57,-9.85,9.76,67.12,210.31,-3.56,44.56,12.50,23.38,0.50,-0.57,0.59,0.28,-144.92,65.79,-68.76,0.00,0.00,0.00,-45.00,3,1,3,3
3160.63,Drogue,-1602.07,1431.77,2694.53,9.06,9.06,9.06,0.00,-12.20,7.83,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-0.89,-12.20,7.83,50.12,210.44,-5.75,44.56,12.50,23.38,0.48,-0.58,0.61,0.26,-148.43,62.33,-73.55,0.00,0.00,0.00,-45.00,3,1,3,3
3160.64,Drogue,-1601.97,1431.81,2694.55,9.06,9.06,9.06,0.00,-10.79,8.07,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-0.03,-10.79,8.07,32.50,207.44,-10.19,44.56,12.50,23.38,0.48,-0.58,0.61,0.25,-149.82,60.53,-75.30,0.00,0.00,0.00,-45.00,3,1,3,3
3160.65,Drogue,-1601.87,1431.85,2694.57,9.06,9.06,9.06,0.00,-11.25,8.10,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-0.38,-11.25,8.10,2.00,200.00,-31.25,44.56,12.50,23.38,0.47,-0.59,0.62,0.24,-150.98,58.70,-76.68,0.00,0.00,0.00,-45.00,3,1,3,3
3160.66,Drogue,-1601.77,1431.88,2694.59,9.04,9.04,9.04,0.00,-10.55,9.52,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-1.02,-10.55,9.52,2.00,200.00,-31.25,44.56,12.50,23.38,0.46,-0.59,0.63,0.23,-152.03,56.84,-77.75,0.00,0.00,0.00,-45.00,3,1,3,3
3160.67,Drogue,-1601.70,1431.91,2694.59,9.05,9.05,9.05,0.00,-8.49,8.11,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,0.17,-8.49,8.11,-14.62,197.25,-39.56,39.00,15.19,30.88,0.46,-0.59,0.63,0.23,-152.03,56.84,-77.75,0.00,0.00,0.00,-45.00,3,1,3,3
3160.68,Drogue,-1601.61,1431.94,2694.60,9.05,9.05,9.05,0.00,-9.53,9.96,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,0.92,-9.53,9.96,-27.62,193.44,-50.50,39.00,15.19,30.88,0.44,-0.60,0.63,0.22,-152.94,54.95,-78.52,0.00,0.00,0.00,-45.00,3,1,3,3
3160.69,Drogue,-1601.52,1431.97,2694.62,9.07,9.07,9.07,0.00,-9.33,8.59,2693.77,70817.73,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,1.49,-9.33,8.59,-41.19,190.38,-61.88,39.00,15.19,30.88,0.42,-0.62,0.63,0.20,-154.43,51.11,-79.23,0.00,0.00,0.00,-45.00,3,1,3,3
3160.70,Drogue,-1601.42,1432.00,2694.01,9.10,9.10,9.10,0.00,-7.75,10.31,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.59,-7.75,10.31,-66.50,180.19,-87.12,39.00,15.19,30.88,0.41,-0.63,0.64,0.19,-155.04,49.17,-79.20,0.00,0.00,0.00,-45.00,3,1,3,3
3160.71,Drogue,-1601.32,1432.03,2693.41,9.13,9.13,9.13,0.00,-9.21,11.02,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.86,-9.21,11.02,-66.50,180.19,-87.12,39.00,15.19,30.88,0.40,-0.64,0.63,0.18,-155.61,47.22,-78.94,0.00,0.00,0.00,-45.00,3,1,3,3
3160.72,Drogue,-1601.24,1432.06,2692.81,9.17,9.17,9.17,0.00,-6.69,9.97,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,4.38,-6.69,9.97,-78.19,176.75,-100.69,31.56,16.00,36.00,0.40,-0.64,0.63,0.18,-155.61,47.22,-78.94,0.00,0.00,0.00,-45.00,3,1,3,3
3160.73,Drogue,-1601.16,1432.08,2692.23,9.20,9.20,9.20,0.00,-7.28,10.81,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,4.13,-7.28,10.81,-86.38,171.31,-115.38,31.56,16.00,36.00,0.39,-0.65,0.63,0.17,-156.09,45.24,-78.44,0.00,0.00,0.00,-45.00,3,1,3,3
3160.74,Drogue,-1601.06,1432.11,2691.67,9.28,9.28,9.28,0.00,-6.13,10.59,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,6.68,-6.13,10.59,-93.44,170.06,-130.31,31.56,16.00,36.00,0.36,-0.67,0.63,0.15,-156.89,41.21,-76.87,0.00,0.00,0.00,-45.00,3,1,3,3
3160.75,Drogue,-1600.96,1432.14,2691.11,9.36,9.36,9.36,0.00,-7.20,11.66,2672.86,71004.83,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,7.28,-7.20,11.66,-106.69,163.88,-161.31,31.56,16.00,36.00,0.35,-0.69,0.62,0.14,-157.24,39.14,-75.81,0.00,0.00,0.00,-45.00,3,1,3,3
3160.76,Drogue,-1600.85,1432.16,2690.12,9.45,9.45,9.45,0.00,-6.97,12.11,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,8.68,-6.97,12.11,-106.69,163.88,-161.31,31.56,16.00,36.00,0.34,-0.70,0.61,0.14,-157.55,37.04,-74.57,0.00,0.00,0.00,-45.00,3,1,3,3
3160.77,Drogue,-1600.77,1432.19,2689.15,9.53,9.53,9.53,0.00,-6.05,13.46,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,9.19,-6.05,13.46,-111.81,161.81,-176.44,25.69,15.88,41.88,0.34,-0.70,0.61,0.14,-157.55,37.04,-74.57,0.00,0.00,0.00,-45.00,3,1,3,3
3160.78,Drogue,-1600.69,1432.20,2688.21,9.62,9.62,9.62,0.00,-5.05,12.70,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,10.41,-5.05,12.70,-116.06,164.31,-192.50,25.69,15.88,41.88,0.31,-0.73,0.59,0.12,-158.15,32.65,-71.66,0.00,0.00,0.00,-45.00,3,1,3,3
3160.79,Drogue,-1600.57,1432.23,2687.28,9.74,9.74,9.74,0.00,-4.93,13.34,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,10.53,-4.93,13.34,-117.44,162.81,-207.12,25.69,15.88,41.88,0.30,-0.75,0.58,0.11,-158.45,30.37,-70.03,0.00,0.00,0.00,-45.00,3,1,3,3
3160.80,Drogue,-1600.47,1432.26,2686.36,9.86,9.86,9.86,0.00,-6.20,15.31,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,10.56,-6.20,15.31,-121.25,166.88,-234.00,25.69,15.88,41.88,0.28,-0.76,0.57,0.10,-158.77,28.04,-68.28,0.00,0.00,0.00,-45.00,3,1,3,3
3160.81,Drogue,-1600.36,1432.28,2685.46,10.01,10.01,10.01,0.00,-0.55,14.69,2657.77,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.22,-0.55,14.69,-121.25,166.88,-234.00,25.69,15.88,41.88,0.27,-0.78,0.56,0.08,-159.00,25.59,-66.38,0.00,0.00,0.00,-45.00,3,1,3,3
3160.82,Drogue,-1600.28,1432.30,2684.28,10.12,10.12,10.12,0.00,-0.19,14.64,2646.78,71140.13,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.96,-0.19,14.64,-112.50,172.50,-255.56,17.19,14.00,45.88,0.27,-0.78,0.56,0.08,-159.00,25.59,-66.38,0.00,0.00,0.00,-45.00,3,1,3,3
3160.83,Drogue,-1600.18,1432.32,2683.13,10.24,10.24,10.24,0.00,2.80,15.28,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.91,2.80,15.28,-112.50,172.50,-255.56,17.19,14.00,45.88,0.24,-0.81,0.53,0.06,-159.63,20.65,-62.53,0.00,0.00,0.00,-45.00,3,1,3,3
3160.84,Drogue,-1600.07,1432.34,2681.98,10.40,10.40,10.40,0.00,4.80,15.75,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,14.16,4.80,15.75,-107.94,176.38,-266.38,17.19,14.00,45.88,0.23,-0.83,0.51,0.05,-159.94,18.10,-60.51,0.00,0.00,0.00,-45.00,3,1,3,3
3160.85,Drogue,-1599.96,1432.37,2680.85,10.54,10.54,10.54,0.00,7.11,15.55,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.29,7.11,15.55,-85.69,183.50,-290.38,17.19,14.00,45.88,0.21,-0.84,0.50,0.03,-160.16,15.47,-58.39,0.00,0.00,0.00,-45.00,3,1,3,3
3160.86,Drogue,-1599.84,1432.40,2679.74,10.69,10.69,10.69,0.00,8.43,15.74,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.14,8.43,15.74,-85.69,183.50,-290.38,17.19,14.00,45.88,0.20,-0.85,0.48,0.02,-160.36,12.81,-56.20,0.00,0.00,0.00,-45.00,3,1,3,3
3160.87,Drogue,-1599.74,1432.42,2678.68,10.82,10.82,10.82,0.00,7.85,15.01,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,14.68,7.85,15.01,-76.12,184.12,-299.00,6.38,11.38,48.19,0.20,-0.85,0.48,0.02,-160.36,12.81,-56.20,0.00,0.00,0.00,-45.00,3,1,3,3
3160.88,Drogue,-1599.65,1432.44,2677.65,10.94,10.94,10.94,0.00,6.22,16.31,2646.81,71238.52,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,15.04,6.22,16.31,-66.56,187.25,-307.31,6.38,11.38,48.19,0.18,-0.88,0.44,-0.02,-160.77,7.36,-51.61,0.00,0.00,0.00,-45.00,3,1,3,3
3160.89,Drogue,-1599.53,1432.47,2676.46,11.12,11.12,11.12,0.00,7.38,16.04,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,15.80,7.38,16.04,-59.00,188.25,-320.50,6.38,11.38,48.19,0.17,-0.89,0.42,-0.03,-160.97,4.60,-49.24,0.00,0.00,0.00,-45.00,3,1,3,3
3160.90,Drogue,-1599.40,1432.50,2675.27,11.28,11.28,11.28,0.00,11.44,16.95,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.86,11.44,16.95,-33.50,186.31,-327.81,6.38,11.38,48.19,0.16,-0.90,0.39,-0.05,-161.16,1.87,-46.82,0.00,0.00,0.00,-45.00,3,1,3,3
3160.91,Drogue,-1599.27,1432.53,2674.12,11.43,11.43,11.43,0.00,12.69,16.71,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.36,12.69,16.71,-33.50,186.31,-327.81,6.38,11.38,48.19,0.15,-0.91,0.37,-0.07,-161.36,-0.85,-44.33,0.00,0.00,0.00,-45.00,3,1,3,3
3160.92,Drogue,-1599.18,1432.56,2673.05,11.53,11.53,11.53,0.00,13.02,16.98,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,13.14,13.02,16.98,-22.81,184.00,-334.88,-4.00,8.75,48.25,0.15,-0.91,0.37,-0.07,-161.36,-0.85,-44.33,0.00,0.00,0.00,-45.00,3,1,3,3
3160.93,Drogue,-1599.08,1432.58,2671.98,11.64,11.64,11.64,0.00,14.74,16.96,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,11.85,14.74,16.96,-11.44,182.69,-338.81,-4.00,8.75,48.25,0.13,-0.93,0.32,-0.10,-161.80,-6.26,-39.18,0.00,0.00,0.00,-45.00,3,1,3,3
3160.94,Drogue,-1598.95,1432.62,2670.90,11.76,11.76,11.76,0.00,16.46,16.75,2641.49,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,10.47,16.46,16.75,0.44,179.69,-341.38,-4.00,8.75,48.25,0.12,-0.94,0.30,-0.12,-162.02,-8.91,-36.52,0.00,0.00,0.00,-45.00,3,1,3,3
3160.95,Drogue,-1598.82,1432.66,2669.97,11.84,11.84,11.84,0.00,17.65,16.43,2646.53,71286.27,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,8.06,17.65,16.43,25.19,172.50,-344.88,-4.00,8.75,48.25,0.12,-0.95,0.27,-0.14,-162.25,-11.53,-33.81,0.00,0.00,0.00,-45.00,3,1,3,3
3160.96,Drogue,-1598.69,1432.70,2669.07,11.90,11.90,11.90,0.00,19.41,16.11,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,4.77,19.41,16.11,25.19,172.50,-344.88,-4.00,8.75,48.25,0.11,-0.95,0.24,-0.16,-162.50,-14.07,-31.07,0.00,0.00,0.00,-45.00,3,1,3,3
3160.97,Drogue,-1598.59,1432.73,2668.25,11.93,11.93,11.93,0.00,20.14,15.30,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,3.58,20.14,15.30,37.25,166.12,-342.56,-13.19,4.00,46.75,0.11,-0.95,0.24,-0.16,-162.50,-14.07,-31.07,0.00,0.00,0.00,-45.00,3,1,3,3
3160.98,Drogue,-1598.49,1432.76,2667.44,11.94,11.94,11.94,0.00,20.80,14.56,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,2.04,20.80,14.56,48.88,159.31,-341.62,-13.19,4.00,46.75,0.11,-0.96,0.19,-0.19,-163.02,-18.93,-25.48,0.00,0.00,0.00,-45.00,3,1,3,3
3160.99,Drogue,-1598.34,1432.81,2666.56,11.93,11.93,11.93,0.00,20.14,13.92,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-0.87,20.14,13.92,62.31,157.00,-336.00,-13.19,4.00,46.75,0.10,-0.96,0.16,-0.21,-163.28,-21.24,-22.63,0.00,0.00,0.00,-45.00,3,1,3,3
3161.00,Drogue,-1598.21,1432.86,2665.72,11.91,11.91,11.91,0.00,20.12,13.10,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-2.42,20.12,13.10,84.00,139.69,-325.81,-13.19,4.00,46.75,0.10,-0.96,0.14,-0.22,-163.56,-23.43,-19.78,0.00,0.00,0.00,-45.00,3,1,3,3
3161.01,Drogue,-1598.09,1432.91,2664.93,11.87,11.87,11.87,0.00,19.81,13.00,2646.53,71240.98,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-3.30,19.81,13.00,84.00,139.69,-325.81,-13.19,4.00,46.75,0.10,-0.96,0.11,-0.24,-163.86,-25.52,-16.87,0.00,0.00,0.00,-45.00,3,1,3,3
3161.02,Drogue,-1597.99,1432.95,2664.47,11.87,11.87,11.87,0.00,19.61,10.90,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-0.90,19.61,10.90,93.62,129.81,-323.50,-22.19,1.06,44.00,0.10,-0.96,0.11,-0.24,-163.86,-25.52,-16.87,0.00,0.00,0.00,-45.00,3,1,3,3
3161.03,Drogue,-1597.89,1432.99,2664.05,11.82,11.82,11.82,0.00,19.28,10.00,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-6.23,19.28,10.00,104.38,129.12,-309.12,-22.19,1.06,44.00,0.11,-0.96,0.06,-0.26,-164.33,-29.44,-11.23,0.00,0.00,0.00,-45.00,3,1,3,3
3161.04,Drogue,-1597.75,1433.06,2663.53,11.70,11.70,11.70,0.00,16.96,8.71,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-9.29,16.96,8.71,115.44,118.69,-298.56,-22.19,1.06,44.00,0.11,-0.95,0.03,-0.28,-164.56,-31.19,-8.43,0.00,0.00,0.00,-45.00,3,1,3,3
3161.05,Drogue,-1597.62,1433.12,2663.05,11.63,11.63,11.63,0.00,15.44,8.51,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-6.53,15.44,8.51,131.19,104.00,-276.38,-22.19,1.06,44.00,0.11,-0.95,0.01,-0.29,-164.74,-32.87,-5.70,0.00,0.00,0.00,-45.00,3,1,3,3
3161.06,Drogue,-1597.49,1433.18,2662.58,11.52,11.52,11.52,0.00,13.52,8.03,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-9.86,13.52,8.03,131.19,104.00,-276.38,-22.19,1.06,44.00,0.12,-0.95,-0.01,-0.30,-164.85,-34.52,-3.10,0.00,0.00,0.00,-45.00,3,1,3,3
3161.07,Drogue,-1597.40,1433.22,2662.21,11.43,11.43,11.43,0.00,12.02,7.41,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-11.32,12.02,7.41,136.94,105.94,-260.44,-26.69,-2.56,42.88,0.12,-0.95,-0.01,-0.30,-164.85,-34.52,-3.10,0.00,0.00,0.00,-45.00,3,1,3,3
3161.08,Drogue,-1597.30,1433.27,2661.81,11.34,11.34,11.34,0.00,11.79,5.98,2657.08,71146.33,28.93,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-10.10,11.79,5.98,143.19,104.75,-245.94,-26.69,-2.56,42.88,0.13,-0.94,-0.06,-0.32,-164.86,-37.71,1.72,0.00,0.00,0.00,-45.00,3,1,3,3
3161.09,Drogue,-1597.18,1433.34,2661.62,11.21,11.21,11.21,0.00,9.27,5.07,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-11.79,9.27,5.07,156.75,108.19,-212.19,-26.69,-2.56,42.88,0.14,-0.93,-0.08,-0.33,-164.70,-39.27,3.90,0.00,0.00,0.00,-45.00,3,1,3,3
3161.10,Drogue,-1597.05,1433.40,2661.44,11.11,11.11,11.11,0.00,7.95,6.56,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-9.22,7.95,6.56,160.69,111.31,-196.94,-26.69,-2.56,42.88,0.14,-0.92,-0.10,-0.34,-164.44,-40.81,5.92,0.00,0.00,0.00,-45.00,3,1,3,3
3161.11,Drogue,-1596.93,1433.47,2661.26,11.00,11.00,11.00,0.00,6.66,6.84,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-10.01,6.66,6.84,160.69,111.31,-196.94,-26.69,-2.56,42.88,0.15,-0.92,-0.11,-0.35,-164.09,-42.36,7.80,0.00,0.00,0.00,-45.00,2,1,3,3
3161.12,Drogue,-1596.84,1433.52,2661.17,10.93,10.93,10.93,0.00,5.25,5.90,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-9.29,5.25,5.90,165.25,114.25,-182.62,-29.88,-4.75,40.06,0.15,-0.92,-0.11,-0.35,-164.09,-42.36,7.80,0.00,0.00,0.00,-45.00,2,1,3,3
3161.13,Drogue,-1596.75,1433.58,2661.06,10.84,10.84,10.84,0.00,4.49,5.80,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-10.14,4.49,5.80,168.19,114.88,-169.81,-29.88,-4.75,40.06,0.17,-0.90,-0.14,-0.37,-163.10,-45.41,11.11,0.00,0.00,0.00,-45.00,2,1,3,3
3161.14,Drogue,-1596.62,1433.65,2660.86,10.71,10.71,10.71,0.00,4.15,4.79,2666.57,71061.27,28.88,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-10.55,4.15,4.79,172.12,118.50,-156.62,-29.88,-4.75,40.06,0.18,-0.89,-0.16,-0.38,-162.36,-46.95,12.46,0.00,0.00,0.00,-45.00,2,1,3,3
3161.15,Drogue,-1596.50,1433.72,2660.72,10.60,10.60,10.60,0.00,3.38,4.21,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-10.31,3.38,4.21,178.94,128.69,-121.44,-29.88,-4.75,40.06,0.19,-0.89,-0.17,-0.39,-161.43,-48.50,13.54,0.00,0.00,0.00,-45.00,2,1,3,3
3161.16,Drogue,-1596.39,1433.78,2660.62,10.51,10.51,10.51,0.00,1.72,4.85,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-8.68,1.72,4.85,178.94,128.69,-121.44,-29.88,-4.75,40.06,0.21,-0.88,-0.18,-0.39,-160.32,-50.05,14.38,0.00,0.00,0.00,-45.00,2,1,3,3
3161.17,Drogue,-1596.30,1433.84,2660.55,10.44,10.44,10.44,0.00,1.67,5.01,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-7.91,1.67,5.01,180.81,133.12,-105.75,-32.50,-3.19,38.56,0.21,-0.88,-0.18,-0.39,-160.32,-50.05,14.38,0.00,0.00,0.00,-45.00,2,1,3,3
3161.18,Drogue,-1596.22,1433.89,2660.50,10.38,10.38,10.38,0.00,0.62,5.54,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-7.69,0.62,5.54,183.25,139.38,-91.00,-32.50,-3.19,38.56,0.23,-0.86,-0.20,-0.41,-157.42,-53.19,15.23,0.00,0.00,0.00,-45.00,2,1,3,3
3161.19,Drogue,-1596.09,1433.96,2660.35,10.28,10.28,10.28,0.00,-0.24,5.29,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-8.41,-0.24,5.29,184.56,144.25,-76.62,-32.50,-3.19,38.56,0.25,-0.85,-0.21,-0.42,-155.57,-54.75,15.17,0.00,0.00,0.00,-45.00,2,1,3,3
3161.20,Drogue,-1595.98,1434.03,2660.23,10.20,10.20,10.20,0.00,0.08,5.02,2667.42,71053.64,28.90,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-6.95,0.08,5.02,186.56,160.69,-43.19,-32.50,-3.19,38.56,0.26,-0.84,-0.22,-0.43,-153.35,-56.34,14.66,0.00,0.00,0.00,-45.00,2,1,3,3
3161.22,Drogue,-1595.87,1434.10,2660.24,10.12,10.12,10.12,0.00,-1.97,4.18,2671.97,71002.91,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-7.63,-1.97,4.18,186.56,160.69,-43.19,-32.50,-3.19,38.56,0.28,-0.83,-0.22,-0.44,-150.68,-57.90,13.62,0.00,0.00,0.00,-45.00,2,1,3,3
3161.22,Drogue,-1595.79,1434.15,2660.32,10.06,10.06,10.06,0.00,-1.71,4.78,2671.97,71012.86,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-6.53,-1.71,4.78,185.38,169.44,-24.25,-37.00,-1.69,34.25,0.28,-0.83,-0.22,-0.44,-150.68,-57.90,13.62,0.00,0.00,0.00,-45.00,2,1,3,3
3161.23,Drogue,-1595.71,1434.20,2660.40,10.02,10.02,10.02,0.00,-1.43,5.05,2671.97,71012.86,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-5.44,-1.43,5.05,184.75,179.25,-7.12,-37.00,-1.69,34.25,0.31,-0.80,-0.23,-0.46,-143.82,-60.86,9.80,0.00,0.00,0.00,-45.00,2,1,3,3
3161.24,Drogue,-1595.59,1434.28,2660.38,9.96,9.96,9.96,0.00,-2.03,5.33,2671.97,71012.86,28.99,-772044096.00,427179040.00,171.95,-1292.01,1278.89,-104.16,110.43,5,-5.04,-2.03,5.33,183.44,187.38,10.38,-37.00,-1.69,34.25,0.32,-0.79,-0.23,-0.47,-139.56,-62.18,6.94,0.00,0.00,0.00,-45.00,2,1,3,3
3161.25,Drogue,-1262.13,1266.23,2660.39,55.70,55.70,55.70,0.00,-2.19,5.57,2671.97,71012.86,28.99,-772040192.00,427177184.00,189.94,-1257.04,1263.54,-86.17,106.34,6,-4.77,-2.19,5.57,178.25,201.00,41.12,-37.00,-1.69,34.25,0.34,-0.78,-0.23,-0.47,-134.69,-63.34,3.41,0.00,0.00,0.00,-45.00,2,1,3,3
